Match_ID,Match_Date,League,Home_Team,Away_Team,Venue_Type,Weather,Home_Goals,Away_Goals,Possession_Home_Percent,Shots_On_Target_Home,Shots_On_Target_Away,Fouls_Committed,Yellow_Cards,Red_Cards,Attendance,Possession_Away_Percent,Match_Result,Total_Goals,Goal_Difference,Absolute_Goal_Difference,Total_Shots_On_Target,Possession_Difference,Absolute_Possession_Difference,Year,Month,Day_Name
MTC-22251,2024-05-27,Cup Series,Goa Sharks,Chennai Titans,Away,Windy,0,4,34,6,9,22,5,1,22736,66,Away Win,4,-4,4,15,-32,32,2024,5,Monday
MTC-20455,2024-05-27,Cup Series,Hyderabad Falcons,Kerala Blasters,Home,Rainy,1,2,37,10,11,14,5,0,37043,63,Away Win,3,-1,1,21,-26,26,2024,5,Monday
MTC-22060,2024-05-27,Premier Division,Goa Sharks,Chennai Titans,Away,Cloudy,1,0,45,8,4,13,6,1,31334,55,Home Win,1,1,1,12,-10,10,2024,5,Monday
MTC-20260,2024-05-27,Championship League,Chennai Titans,Mumbai United,Neutral,Cloudy,0,1,52,6,8,24,2,1,53652,48,Away Win,1,-1,1,14,4,4,2024,5,Monday
MTC-20914,2024-05-27,Championship League,Bengaluru FC,Delhi Dynamos,Away,Clear,2,2,30,3,5,17,1,0,38850,70,Draw,4,0,0,8,-40,40,2024,5,Monday
MTC-22830,2024-05-28,Cup Series,Bengaluru FC,Kolkata Strikers,Away,Cloudy,2,2,41,3,6,13,5,0,34407,59,Draw,4,0,0,9,-18,18,2024,5,Tuesday
MTC-22867,2024-05-28,Cup Series,Kerala Blasters,Hyderabad Falcons,Home,Clear,5,2,66,5,2,20,3,0,30813,34,Home Win,7,3,3,7,32,32,2024,5,Tuesday
MTC-22481,2024-05-29,Cup Series,Mumbai United,Delhi Dynamos,Neutral,Cloudy,1,5,40,0,3,12,4,0,59211,60,Away Win,6,-4,4,3,-20,20,2024,5,Wednesday
MTC-22206,2024-05-29,Cup Series,Bengaluru FC,Kolkata Strikers,Home,Cloudy,5,0,58,11,5,8,1,1,48624,42,Home Win,5,5,5,16,16,16,2024,5,Wednesday
MTC-22210,2024-05-29,Premier Division,Chennai Titans,Delhi Dynamos,Neutral,Cloudy,1,0,58,10,3,16,0,0,24679,42,Home Win,1,1,1,13,16,16,2024,5,Wednesday
MTC-23670,2024-05-29,Premier Division,Kerala Blasters,Delhi Dynamos,Away,Windy,3,1,50,10,4,24,3,0,14002,50,Home Win,4,2,2,14,0,0,2024,5,Wednesday
MTC-22616,2024-05-29,Championship League,Mumbai United,Pune Warriors,Away,Rainy,4,0,57,9,10,17,6,1,50191,43,Home Win,4,4,4,19,14,14,2024,5,Wednesday
MTC-22160,2024-05-29,Cup Series,Jaipur Lions,Hyderabad Falcons,Away,Clear,3,3,37,14,2,15,1,0,12859,63,Draw,6,0,0,16,-26,26,2024,5,Wednesday
MTC-21392,2024-05-29,Cup Series,Bengaluru FC,Hyderabad Falcons,Away,Rainy,3,5,63,0,7,17,2,1,29824,37,Away Win,8,-2,2,7,26,26,2024,5,Wednesday
MTC-22957,2024-05-30,Premier Division,Jaipur Lions,Goa Sharks,Neutral,Rainy,4,0,47,4,9,24,4,0,17321,53,Home Win,4,4,4,13,-6,6,2024,5,Thursday
MTC-23047,2024-05-31,Championship League,Hyderabad Falcons,Kerala Blasters,Home,Cloudy,1,1,43,5,3,19,2,1,44543,57,Draw,2,0,0,8,-14,14,2024,5,Friday
MTC-22318,2024-05-31,Championship League,Goa Sharks,Hyderabad Falcons,Home,Rainy,4,4,54,5,8,16,4,0,14449,46,Draw,8,0,0,13,8,8,2024,5,Friday
MTC-22295,2024-05-31,Premier Division,Pune Warriors,Goa Sharks,Away,Rainy,5,2,38,11,13,17,0,1,57388,62,Home Win,7,3,3,24,-24,24,2024,5,Friday
MTC-23644,2024-06-01,Cup Series,Mumbai United,Chennai Titans,Neutral,Clear,0,1,69,0,14,23,0,0,3202,31,Away Win,1,-1,1,14,38,38,2024,6,Saturday
MTC-20005,2024-06-01,Cup Series,Goa Sharks,Kerala Blasters,Away,Cloudy,5,2,36,5,5,5,1,1,37829,64,Home Win,7,3,3,10,-28,28,2024,6,Saturday
MTC-23273,2024-06-01,Championship League,Hyderabad Falcons,Delhi Dynamos,Home,Cloudy,4,4,65,12,0,9,2,1,44735,35,Draw,8,0,0,12,30,30,2024,6,Saturday
MTC-20444,2024-06-01,Championship League,Pune Warriors,Kerala Blasters,Home,Rainy,1,5,55,14,2,6,0,0,2116,45,Away Win,6,-4,4,16,10,10,2024,6,Saturday
MTC-23029,2024-06-03,Premier Division,Chennai Titans,Delhi Dynamos,Away,Clear,4,2,63,14,2,22,0,0,53374,37,Home Win,6,2,2,16,26,26,2024,6,Monday
MTC-20744,2024-06-03,Premier Division,Pune Warriors,Mumbai United,Neutral,Cloudy,4,0,47,0,11,6,2,0,60822,53,Home Win,4,4,4,11,-6,6,2024,6,Monday
MTC-21876,2024-06-04,Premier Division,Goa Sharks,Kerala Blasters,Home,Rainy,5,2,36,12,9,12,1,0,53495,64,Home Win,7,3,3,21,-28,28,2024,6,Tuesday
MTC-22826,2024-06-05,Premier Division,Pune Warriors,Mumbai United,Away,Rainy,3,0,66,14,14,5,0,1,50035,34,Home Win,3,3,3,28,32,32,2024,6,Wednesday
MTC-21724,2024-06-05,Premier Division,Bengaluru FC,Hyderabad Falcons,Home,Clear,3,0,44,3,11,11,6,1,42233,56,Home Win,3,3,3,14,-12,12,2024,6,Wednesday
MTC-21533,2024-06-05,Cup Series,Bengaluru FC,Hyderabad Falcons,Away,Windy,0,5,40,6,10,16,3,0,58770,60,Away Win,5,-5,5,16,-20,20,2024,6,Wednesday
MTC-21991,2024-06-05,Premier Division,Kerala Blasters,Jaipur Lions,Away,Rainy,1,5,58,4,11,10,4,0,59047,42,Away Win,6,-4,4,15,16,16,2024,6,Wednesday
MTC-21232,2024-06-06,Cup Series,Jaipur Lions,Mumbai United,Neutral,Clear,2,3,67,7,7,20,2,1,46351,33,Away Win,5,-1,1,14,34,34,2024,6,Thursday
MTC-23518,2024-06-06,Championship League,Mumbai United,Pune Warriors,Neutral,Windy,1,4,30,12,2,8,5,0,44996,70,Away Win,5,-3,3,14,-40,40,2024,6,Thursday
MTC-23773,2024-06-07,Premier Division,Bengaluru FC,Goa Sharks,Home,Windy,1,3,58,9,1,9,1,0,58013,42,Away Win,4,-2,2,10,16,16,2024,6,Friday
MTC-20349,2024-06-07,Cup Series,Mumbai United,Bengaluru FC,Away,Clear,0,0,61,12,8,8,5,0,30764,39,Draw,0,0,0,20,22,22,2024,6,Friday
MTC-23054,2024-06-07,Premier Division,Delhi Dynamos,Mumbai United,Neutral,Rainy,5,5,53,5,12,11,3,0,8493,47,Draw,10,0,0,17,6,6,2024,6,Friday
MTC-23582,2024-06-08,Premier Division,Goa Sharks,Bengaluru FC,Home,Cloudy,2,5,49,3,12,19,6,1,48116,51,Away Win,7,-3,3,15,-2,2,2024,6,Saturday
MTC-21486,2024-06-08,Cup Series,Kerala Blasters,Hyderabad Falcons,Away,Rainy,5,0,53,14,10,23,2,1,50639,47,Home Win,5,5,5,24,6,6,2024,6,Saturday
MTC-22925,2024-06-08,Premier Division,Delhi Dynamos,Kerala Blasters,Home,Rainy,1,2,55,13,4,14,4,0,51357,45,Away Win,3,-1,1,17,10,10,2024,6,Saturday
MTC-20896,2024-06-08,Championship League,Delhi Dynamos,Mumbai United,Home,Clear,1,3,36,10,14,8,6,0,31512,64,Away Win,4,-2,2,24,-28,28,2024,6,Saturday
MTC-22335,2024-06-08,Championship League,Kerala Blasters,Hyderabad Falcons,Home,Clear,4,0,45,8,14,15,2,0,52950,55,Home Win,4,4,4,22,-10,10,2024,6,Saturday
MTC-23205,2024-06-08,Cup Series,Delhi Dynamos,Jaipur Lions,Neutral,Cloudy,1,0,40,12,9,20,4,1,55415,60,Home Win,1,1,1,21,-20,20,2024,6,Saturday
MTC-22305,2024-06-09,Cup Series,Pune Warriors,Kolkata Strikers,Away,Cloudy,5,5,51,2,4,20,6,1,37037,49,Draw,10,0,0,6,2,2,2024,6,Sunday
MTC-22007,2024-06-09,Premier Division,Pune Warriors,Chennai Titans,Home,Cloudy,2,2,53,1,9,6,2,1,23041,47,Draw,4,0,0,10,6,6,2024,6,Sunday
MTC-22237,2024-06-09,Championship League,Jaipur Lions,Pune Warriors,Home,Rainy,4,5,39,12,6,15,6,0,6475,61,Away Win,9,-1,1,18,-22,22,2024,6,Sunday
MTC-21133,2024-06-09,Championship League,Delhi Dynamos,Goa Sharks,Home,Rainy,2,3,53,11,1,22,3,0,26250,47,Away Win,5,-1,1,12,6,6,2024,6,Sunday
MTC-21191,2024-06-10,Championship League,Pune Warriors,Mumbai United,Neutral,Windy,5,5,49,0,12,12,0,1,27097,51,Draw,10,0,0,12,-2,2,2024,6,Monday
MTC-23090,2024-06-10,Premier Division,Pune Warriors,Kolkata Strikers,Away,Rainy,4,2,31,2,0,10,6,0,63917,69,Home Win,6,2,2,2,-38,38,2024,6,Monday
MTC-20282,2024-06-11,Cup Series,Pune Warriors,Jaipur Lions,Home,Rainy,1,2,69,10,11,21,2,0,61193,31,Away Win,3,-1,1,21,38,38,2024,6,Tuesday
MTC-20445,2024-06-11,Cup Series,Pune Warriors,Hyderabad Falcons,Away,Clear,1,4,37,6,14,21,1,0,38746,63,Away Win,5,-3,3,20,-26,26,2024,6,Tuesday
MTC-22135,2024-06-11,Premier Division,Delhi Dynamos,Pune Warriors,Away,Clear,4,5,31,9,6,12,6,1,5644,69,Away Win,9,-1,1,15,-38,38,2024,6,Tuesday
MTC-23236,2024-06-11,Premier Division,Kolkata Strikers,Jaipur Lions,Neutral,Windy,4,2,68,13,0,13,1,1,47995,32,Home Win,6,2,2,13,36,36,2024,6,Tuesday
MTC-21460,2024-06-11,Cup Series,Hyderabad Falcons,Kerala Blasters,Home,Cloudy,5,2,56,6,0,23,2,1,7754,44,Home Win,7,3,3,6,12,12,2024,6,Tuesday
MTC-22220,2024-06-11,Premier Division,Bengaluru FC,Kerala Blasters,Away,Clear,5,4,66,4,1,12,1,1,28295,34,Home Win,9,1,1,5,32,32,2024,6,Tuesday
MTC-22589,2024-06-12,Premier Division,Delhi Dynamos,Kolkata Strikers,Neutral,Windy,1,1,32,4,11,5,6,1,59091,68,Draw,2,0,0,15,-36,36,2024,6,Wednesday
MTC-21771,2024-06-12,Cup Series,Bengaluru FC,Hyderabad Falcons,Neutral,Clear,0,4,68,5,7,22,5,1,9946,32,Away Win,4,-4,4,12,36,36,2024,6,Wednesday
MTC-21196,2024-06-12,Championship League,Bengaluru FC,Kolkata Strikers,Neutral,Rainy,5,3,48,8,5,21,4,1,3078,52,Home Win,8,2,2,13,-4,4,2024,6,Wednesday
MTC-23488,2024-06-13,Cup Series,Kerala Blasters,Goa Sharks,Home,Clear,2,5,65,8,9,24,0,0,34473,35,Away Win,7,-3,3,17,30,30,2024,6,Thursday
MTC-23758,2024-06-13,Premier Division,Kolkata Strikers,Mumbai United,Away,Clear,2,4,39,2,7,21,6,0,58898,61,Away Win,6,-2,2,9,-22,22,2024,6,Thursday
MTC-20473,2024-06-13,Championship League,Hyderabad Falcons,Chennai Titans,Away,Rainy,4,2,36,13,13,11,4,0,20193,64,Home Win,6,2,2,26,-28,28,2024,6,Thursday
MTC-21584,2024-06-14,Premier Division,Chennai Titans,Goa Sharks,Away,Windy,4,3,59,10,9,22,6,0,10534,41,Home Win,7,1,1,19,18,18,2024,6,Friday
MTC-21203,2024-06-14,Championship League,Goa Sharks,Pune Warriors,Away,Windy,0,5,55,10,12,22,1,0,20979,45,Away Win,5,-5,5,22,10,10,2024,6,Friday
MTC-23121,2024-06-14,Cup Series,Kerala Blasters,Delhi Dynamos,Neutral,Rainy,5,5,46,11,5,9,3,1,42347,54,Draw,10,0,0,16,-8,8,2024,6,Friday
MTC-22279,2024-06-14,Premier Division,Pune Warriors,Mumbai United,Home,Cloudy,5,1,31,14,9,18,6,0,25213,69,Home Win,6,4,4,23,-38,38,2024,6,Friday
MTC-21923,2024-06-15,Championship League,Hyderabad Falcons,Kerala Blasters,Home,Windy,1,4,61,7,2,19,3,1,35195,39,Away Win,5,-3,3,9,22,22,2024,6,Saturday
MTC-22241,2024-06-15,Championship League,Goa Sharks,Delhi Dynamos,Home,Rainy,1,2,51,7,7,22,6,0,51154,49,Away Win,3,-1,1,14,2,2,2024,6,Saturday
MTC-21383,2024-06-15,Championship League,Mumbai United,Delhi Dynamos,Home,Cloudy,5,5,54,5,14,10,0,0,6116,46,Draw,10,0,0,19,8,8,2024,6,Saturday
MTC-20302,2024-06-15,Championship League,Goa Sharks,Bengaluru FC,Home,Clear,2,1,64,11,1,21,6,0,39912,36,Home Win,3,1,1,12,28,28,2024,6,Saturday
MTC-22049,2024-06-15,Premier Division,Jaipur Lions,Pune Warriors,Home,Windy,2,2,42,11,14,11,6,0,55047,58,Draw,4,0,0,25,-16,16,2024,6,Saturday
MTC-20653,2024-06-15,Premier Division,Mumbai United,Chennai Titans,Away,Rainy,3,1,67,10,4,17,4,0,42655,33,Home Win,4,2,2,14,34,34,2024,6,Saturday
MTC-20752,2024-06-15,Cup Series,Kerala Blasters,Hyderabad Falcons,Neutral,Clear,4,3,70,14,7,9,5,1,26220,30,Home Win,7,1,1,21,40,40,2024,6,Saturday
MTC-20560,2024-06-15,Cup Series,Kerala Blasters,Bengaluru FC,Away,Rainy,4,3,32,4,6,17,6,1,55835,68,Home Win,7,1,1,10,-36,36,2024,6,Saturday
MTC-23045,2024-06-16,Cup Series,Kerala Blasters,Hyderabad Falcons,Away,Clear,3,3,51,6,9,20,6,0,44500,49,Draw,6,0,0,15,2,2,2024,6,Sunday
MTC-23012,2024-06-16,Cup Series,Kerala Blasters,Goa Sharks,Away,Clear,2,2,65,13,8,18,0,0,34748,35,Draw,4,0,0,21,30,30,2024,6,Sunday
MTC-23448,2024-06-16,Championship League,Pune Warriors,Mumbai United,Away,Windy,3,2,57,12,6,14,0,0,62056,43,Home Win,5,1,1,18,14,14,2024,6,Sunday
MTC-22614,2024-06-16,Cup Series,Jaipur Lions,Delhi Dynamos,Away,Rainy,1,4,42,9,7,20,1,0,26997,58,Away Win,5,-3,3,16,-16,16,2024,6,Sunday
MTC-21655,2024-06-16,Championship League,Bengaluru FC,Mumbai United,Home,Cloudy,4,4,43,1,8,10,6,0,13403,57,Draw,8,0,0,9,-14,14,2024,6,Sunday
MTC-20662,2024-06-17,Premier Division,Jaipur Lions,Goa Sharks,Neutral,Cloudy,5,1,44,12,0,12,3,0,14034,56,Home Win,6,4,4,12,-12,12,2024,6,Monday
MTC-21326,2024-06-17,Cup Series,Goa Sharks,Chennai Titans,Neutral,Clear,3,1,63,8,0,22,5,1,52897,37,Home Win,4,2,2,8,26,26,2024,6,Monday
MTC-23753,2024-06-17,Championship League,Chennai Titans,Jaipur Lions,Away,Cloudy,2,4,57,0,1,18,2,1,43952,43,Away Win,6,-2,2,1,14,14,2024,6,Monday
MTC-20360,2024-06-17,Cup Series,Jaipur Lions,Bengaluru FC,Home,Windy,0,5,46,14,9,9,6,0,49214,54,Away Win,5,-5,5,23,-8,8,2024,6,Monday
MTC-23395,2024-06-18,Championship League,Hyderabad Falcons,Pune Warriors,Away,Cloudy,0,3,31,2,12,8,4,1,46773,69,Away Win,3,-3,3,14,-38,38,2024,6,Tuesday
MTC-21506,2024-06-18,Championship League,Kolkata Strikers,Hyderabad Falcons,Away,Windy,1,4,50,11,7,22,3,0,56800,50,Away Win,5,-3,3,18,0,0,2024,6,Tuesday
MTC-23519,2024-06-18,Premier Division,Mumbai United,Jaipur Lions,Neutral,Clear,1,1,66,7,6,19,1,1,28901,34,Draw,2,0,0,13,32,32,2024,6,Tuesday
MTC-21677,2024-06-18,Cup Series,Bengaluru FC,Kerala Blasters,Neutral,Clear,1,1,58,13,12,7,2,0,21412,42,Draw,2,0,0,25,16,16,2024,6,Tuesday
MTC-21154,2024-06-18,Championship League,Jaipur Lions,Pune Warriors,Home,Rainy,3,4,51,1,1,6,5,0,34937,49,Away Win,7,-1,1,2,2,2,2024,6,Tuesday
MTC-22852,2024-06-19,Championship League,Chennai Titans,Goa Sharks,Neutral,Rainy,2,2,51,3,9,19,5,0,21328,49,Draw,4,0,0,12,2,2,2024,6,Wednesday
MTC-22257,2024-06-19,Cup Series,Goa Sharks,Chennai Titans,Home,Clear,3,3,45,10,4,17,5,0,12899,55,Draw,6,0,0,14,-10,10,2024,6,Wednesday
MTC-21836,2024-06-19,Championship League,Kerala Blasters,Kolkata Strikers,Neutral,Cloudy,0,5,49,13,2,23,6,0,61957,51,Away Win,5,-5,5,15,-2,2,2024,6,Wednesday
MTC-21156,2024-06-20,Premier Division,Chennai Titans,Goa Sharks,Away,Clear,1,1,60,13,3,8,1,0,43094,40,Draw,2,0,0,16,20,20,2024,6,Thursday
MTC-21068,2024-06-20,Championship League,Chennai Titans,Mumbai United,Away,Cloudy,1,1,58,2,1,14,6,0,18759,42,Draw,2,0,0,3,16,16,2024,6,Thursday
MTC-20958,2024-06-20,Championship League,Delhi Dynamos,Goa Sharks,Home,Clear,3,4,39,6,5,6,1,1,56179,61,Away Win,7,-1,1,11,-22,22,2024,6,Thursday
MTC-21454,2024-06-20,Cup Series,Delhi Dynamos,Hyderabad Falcons,Home,Clear,2,4,50,3,8,11,3,1,11620,50,Away Win,6,-2,2,11,0,0,2024,6,Thursday
MTC-21652,2024-06-21,Championship League,Pune Warriors,Delhi Dynamos,Away,Windy,4,3,46,7,5,17,2,1,13712,54,Home Win,7,1,1,12,-8,8,2024,6,Friday
MTC-21107,2024-06-21,Cup Series,Delhi Dynamos,Goa Sharks,Home,Cloudy,3,4,47,10,13,19,2,0,61394,53,Away Win,7,-1,1,23,-6,6,2024,6,Friday
MTC-22079,2024-06-21,Premier Division,Mumbai United,Hyderabad Falcons,Neutral,Cloudy,5,0,60,5,13,13,0,1,7375,40,Home Win,5,5,5,18,20,20,2024,6,Friday
MTC-21569,2024-06-21,Premier Division,Hyderabad Falcons,Jaipur Lions,Away,Windy,0,2,55,5,6,6,2,0,54453,45,Away Win,2,-2,2,11,10,10,2024,6,Friday
MTC-21498,2024-06-23,Premier Division,Pune Warriors,Hyderabad Falcons,Home,Cloudy,2,5,62,11,11,6,1,1,17018,38,Away Win,7,-3,3,22,24,24,2024,6,Sunday
MTC-22365,2024-06-23,Premier Division,Kolkata Strikers,Jaipur Lions,Home,Clear,1,1,46,2,10,22,5,1,8580,54,Draw,2,0,0,12,-8,8,2024,6,Sunday
MTC-21838,2024-06-24,Championship League,Jaipur Lions,Pune Warriors,Away,Cloudy,4,0,53,5,6,21,1,0,19951,47,Home Win,4,4,4,11,6,6,2024,6,Monday
MTC-21183,2024-06-24,Premier Division,Pune Warriors,Kolkata Strikers,Neutral,Windy,4,2,55,9,4,12,0,1,45688,45,Home Win,6,2,2,13,10,10,2024,6,Monday
MTC-23684,2024-06-24,Premier Division,Goa Sharks,Pune Warriors,Away,Rainy,5,5,30,2,2,12,3,1,27641,70,Draw,10,0,0,4,-40,40,2024,6,Monday
MTC-22874,2024-06-24,Championship League,Pune Warriors,Delhi Dynamos,Away,Windy,4,0,35,12,2,5,6,1,26625,65,Home Win,4,4,4,14,-30,30,2024,6,Monday
MTC-20000,2024-06-25,Championship League,Jaipur Lions,Hyderabad Falcons,Away,Cloudy,2,4,66,14,12,15,3,0,34942,34,Away Win,6,-2,2,26,32,32,2024,6,Tuesday
MTC-21117,2024-06-25,Premier Division,Delhi Dynamos,Kerala Blasters,Home,Clear,0,1,47,6,0,24,4,0,19981,53,Away Win,1,-1,1,6,-6,6,2024,6,Tuesday
MTC-20502,2024-06-25,Cup Series,Hyderabad Falcons,Kolkata Strikers,Away,Rainy,4,4,45,1,11,17,2,0,63234,55,Draw,8,0,0,12,-10,10,2024,6,Tuesday
MTC-22679,2024-06-25,Championship League,Hyderabad Falcons,Goa Sharks,Home,Rainy,1,2,53,8,6,16,2,0,58629,47,Away Win,3,-1,1,14,6,6,2024,6,Tuesday
MTC-20069,2024-06-25,Premier Division,Hyderabad Falcons,Pune Warriors,Neutral,Windy,0,5,68,13,14,9,4,0,50231,32,Away Win,5,-5,5,27,36,36,2024,6,Tuesday
MTC-21466,2024-06-25,Championship League,Jaipur Lions,Delhi Dynamos,Away,Rainy,3,4,69,9,0,11,2,0,30655,31,Away Win,7,-1,1,9,38,38,2024,6,Tuesday
MTC-21665,2024-06-25,Premier Division,Chennai Titans,Goa Sharks,Neutral,Windy,2,3,65,6,12,14,3,0,62223,35,Away Win,5,-1,1,18,30,30,2024,6,Tuesday
MTC-20610,2024-06-26,Premier Division,Bengaluru FC,Mumbai United,Away,Cloudy,3,3,51,14,6,24,5,0,54144,49,Draw,6,0,0,20,2,2,2024,6,Wednesday
MTC-23078,2024-06-26,Cup Series,Bengaluru FC,Pune Warriors,Away,Cloudy,3,1,59,3,10,19,0,0,34002,41,Home Win,4,2,2,13,18,18,2024,6,Wednesday
MTC-23303,2024-06-26,Cup Series,Goa Sharks,Bengaluru FC,Neutral,Cloudy,0,1,45,6,6,5,1,0,14820,55,Away Win,1,-1,1,12,-10,10,2024,6,Wednesday
MTC-21378,2024-06-26,Premier Division,Goa Sharks,Hyderabad Falcons,Away,Clear,2,5,66,4,13,14,2,1,22051,34,Away Win,7,-3,3,17,32,32,2024,6,Wednesday
MTC-22306,2024-06-26,Premier Division,Delhi Dynamos,Jaipur Lions,Home,Clear,5,4,47,9,1,13,4,1,29651,53,Home Win,9,1,1,10,-6,6,2024,6,Wednesday
MTC-22635,2024-06-27,Championship League,Bengaluru FC,Kerala Blasters,Neutral,Windy,3,1,59,3,1,8,1,1,36215,41,Home Win,4,2,2,4,18,18,2024,6,Thursday
MTC-21574,2024-06-27,Premier Division,Jaipur Lions,Goa Sharks,Away,Cloudy,4,2,40,4,5,15,0,1,9650,60,Home Win,6,2,2,9,-20,20,2024,6,Thursday
MTC-20225,2024-06-28,Championship League,Delhi Dynamos,Hyderabad Falcons,Away,Windy,3,1,69,6,7,18,3,0,46731,31,Home Win,4,2,2,13,38,38,2024,6,Friday
MTC-22070,2024-06-28,Championship League,Mumbai United,Delhi Dynamos,Home,Clear,0,4,70,9,0,11,2,1,32845,30,Away Win,4,-4,4,9,40,40,2024,6,Friday
MTC-20320,2024-06-28,Cup Series,Kolkata Strikers,Hyderabad Falcons,Away,Windy,1,1,62,14,10,7,4,0,48964,38,Draw,2,0,0,24,24,24,2024,6,Friday
MTC-23581,2024-06-28,Championship League,Bengaluru FC,Kerala Blasters,Away,Cloudy,2,3,37,2,12,17,2,0,13278,63,Away Win,5,-1,1,14,-26,26,2024,6,Friday
MTC-23184,2024-06-28,Championship League,Mumbai United,Kerala Blasters,Away,Clear,3,4,37,14,6,10,4,1,45364,63,Away Win,7,-1,1,20,-26,26,2024,6,Friday
MTC-21044,2024-06-28,Championship League,Kerala Blasters,Bengaluru FC,Home,Windy,5,3,30,3,2,8,5,0,40143,70,Home Win,8,2,2,5,-40,40,2024,6,Friday
MTC-22681,2024-06-29,Cup Series,Chennai Titans,Goa Sharks,Home,Cloudy,4,0,69,13,7,13,4,0,59533,31,Home Win,4,4,4,20,38,38,2024,6,Saturday
MTC-23274,2024-06-29,Championship League,Delhi Dynamos,Mumbai United,Neutral,Windy,2,1,48,9,2,20,0,1,2369,52,Home Win,3,1,1,11,-4,4,2024,6,Saturday
MTC-20644,2024-06-29,Premier Division,Chennai Titans,Kolkata Strikers,Home,Clear,1,1,47,8,11,8,0,0,55425,53,Draw,2,0,0,19,-6,6,2024,6,Saturday
MTC-20659,2024-06-29,Premier Division,Delhi Dynamos,Pune Warriors,Neutral,Cloudy,0,4,32,9,2,20,4,1,25297,68,Away Win,4,-4,4,11,-36,36,2024,6,Saturday
MTC-22595,2024-06-29,Cup Series,Goa Sharks,Kerala Blasters,Neutral,Rainy,0,2,52,5,2,14,1,1,23075,48,Away Win,2,-2,2,7,4,4,2024,6,Saturday
MTC-23325,2024-06-29,Cup Series,Goa Sharks,Bengaluru FC,Neutral,Rainy,1,3,41,2,1,19,6,0,46173,59,Away Win,4,-2,2,3,-18,18,2024,6,Saturday
MTC-21800,2024-06-29,Championship League,Jaipur Lions,Delhi Dynamos,Neutral,Windy,0,5,68,11,1,18,3,0,15903,32,Away Win,5,-5,5,12,36,36,2024,6,Saturday
MTC-23493,2024-06-29,Cup Series,Mumbai United,Jaipur Lions,Neutral,Cloudy,0,2,46,12,5,9,1,1,39457,54,Away Win,2,-2,2,17,-8,8,2024,6,Saturday
MTC-21189,2024-06-29,Championship League,Chennai Titans,Pune Warriors,Away,Rainy,3,0,42,2,11,16,2,0,27078,58,Home Win,3,3,3,13,-16,16,2024,6,Saturday
MTC-21961,2024-06-30,Championship League,Chennai Titans,Mumbai United,Home,Clear,1,3,37,6,4,12,0,0,61457,63,Away Win,4,-2,2,10,-26,26,2024,6,Sunday
MTC-23321,2024-06-30,Cup Series,Bengaluru FC,Kerala Blasters,Away,Windy,5,0,56,7,4,16,6,1,28829,44,Home Win,5,5,5,11,12,12,2024,6,Sunday
MTC-20840,2024-06-30,Championship League,Mumbai United,Chennai Titans,Away,Clear,5,2,54,7,3,8,1,0,28339,46,Home Win,7,3,3,10,8,8,2024,6,Sunday
MTC-21322,2024-06-30,Cup Series,Hyderabad Falcons,Delhi Dynamos,Home,Rainy,0,2,41,13,2,10,0,0,64956,59,Away Win,2,-2,2,15,-18,18,2024,6,Sunday
MTC-22760,2024-06-30,Cup Series,Jaipur Lions,Mumbai United,Away,Cloudy,0,5,65,9,12,14,5,0,56319,35,Away Win,5,-5,5,21,30,30,2024,6,Sunday
MTC-22234,2024-07-01,Championship League,Jaipur Lions,Mumbai United,Home,Cloudy,1,0,49,1,10,6,1,1,15654,51,Home Win,1,1,1,11,-2,2,2024,7,Monday
MTC-21008,2024-07-02,Premier Division,Kerala Blasters,Goa Sharks,Away,Cloudy,0,5,33,3,14,7,3,0,4996,67,Away Win,5,-5,5,17,-34,34,2024,7,Tuesday
MTC-20809,2024-07-02,Premier Division,Mumbai United,Kolkata Strikers,Away,Windy,0,0,43,8,4,21,3,1,6472,57,Draw,0,0,0,12,-14,14,2024,7,Tuesday
MTC-20288,2024-07-02,Premier Division,Chennai Titans,Kolkata Strikers,Neutral,Cloudy,4,1,43,4,2,16,5,1,19941,57,Home Win,5,3,3,6,-14,14,2024,7,Tuesday
MTC-23285,2024-07-02,Cup Series,Delhi Dynamos,Chennai Titans,Home,Clear,2,1,45,9,5,20,2,0,49790,55,Home Win,3,1,1,14,-10,10,2024,7,Tuesday
MTC-22887,2024-07-03,Championship League,Chennai Titans,Kolkata Strikers,Neutral,Cloudy,4,4,50,12,11,16,4,1,8777,50,Draw,8,0,0,23,0,0,2024,7,Wednesday
MTC-22757,2024-07-03,Championship League,Jaipur Lions,Bengaluru FC,Home,Rainy,1,2,41,14,6,16,4,1,50653,59,Away Win,3,-1,1,20,-18,18,2024,7,Wednesday
MTC-23712,2024-07-03,Premier Division,Hyderabad Falcons,Chennai Titans,Neutral,Clear,5,3,56,2,8,5,3,0,7447,44,Home Win,8,2,2,10,12,12,2024,7,Wednesday
MTC-23386,2024-07-03,Premier Division,Kerala Blasters,Pune Warriors,Home,Cloudy,5,4,46,2,3,22,3,1,58795,54,Home Win,9,1,1,5,-8,8,2024,7,Wednesday
MTC-22042,2024-07-03,Championship League,Chennai Titans,Bengaluru FC,Home,Clear,3,0,46,10,1,16,0,0,37462,54,Home Win,3,3,3,11,-8,8,2024,7,Wednesday
